target,model_label,prompt_mode,selection_rule,selected_spec,replicate,coefficient,value
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,399,log_length_sq,-0.004119730782882688
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,399,log_needles_sq,0.2518652784379447
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,399,log_interaction,0.2657633533208565
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,400,intercept,0.5926917359937669
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,400,log_length,0.39028707168802707
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,400,log_needles,0.9645715515950999
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,400,log_length_sq,0.1060223908663396
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,400,log_needles_sq,0.36080945098893297
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,400,log_interaction,0.1487963928510507
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,401,intercept,0.6463712281400426
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,401,log_length,0.37120693204429245
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,401,log_needles,0.808383128303181
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,401,log_length_sq,-0.15401531111952296
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,401,log_needles_sq,0.26446502651409437
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,401,log_interaction,0.3810309522203199
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,402,intercept,0.5338086910208708
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,402,log_length,0.5745771881565134
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,402,log_needles,0.8514541336618308
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,402,log_length_sq,0.0808463125124787
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,402,log_needles_sq,0.31009426045147126
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,402,log_interaction,0.3487094314733213
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,403,intercept,0.6905264399573828
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,403,log_length,0.43224280973569607
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,403,log_needles,0.6814363436875798
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,403,log_length_sq,-0.42014247858890147
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,403,log_needles_sq,0.2625192562038237
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,403,log_interaction,0.5278060405335179
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,404,intercept,0.6849301044601376
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,404,log_length,0.40652479532585517
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,404,log_needles,0.7344144228813106
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,404,log_length_sq,-0.08818386594974884
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,404,log_needles_sq,0.1291896120640522
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,404,log_interaction,0.24740476675978035
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,405,intercept,0.6686890899688633
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,405,log_length,0.5357566724947287
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,405,log_needles,0.8364268563935034
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,405,log_length_sq,0.08743867879606551
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,405,log_needles_sq,0.22573010125880688
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,405,log_interaction,0.2888487196896037
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,406,intercept,0.8242365520415422
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,406,log_length,0.3480376606005435
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,406,log_needles,0.8678838427239985
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,406,log_length_sq,-0.4258631539502253
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,406,log_needles_sq,0.3273695098352619
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,406,log_interaction,0.32897221963929896
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,407,intercept,0.772764483792588
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,407,log_length,0.6749564106935855
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,407,log_needles,0.7818146675323233
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,407,log_length_sq,-0.0820832415429471
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,407,log_needles_sq,0.1898548783890823
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,407,log_interaction,0.4056033795734507
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,408,intercept,0.7061375000781615
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,408,log_length,0.25315414088966937
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,408,log_needles,0.9632024030705922
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,408,log_length_sq,-0.185941513702524
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,408,log_needles_sq,0.3380189064289669
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,408,log_interaction,0.12962655295059988
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,409,intercept,0.5338040386485738
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,409,log_length,0.4186644515608528
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,409,log_needles,0.8912230005683056
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,409,log_length_sq,0.35564327221377184
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,409,log_needles_sq,0.23443106219255758
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,409,log_interaction,0.22971702555050472
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,410,intercept,0.6652472598641189
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,410,log_length,0.3590496967114129
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,410,log_needles,0.9223729950096312
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,410,log_length_sq,-0.16841420423976175
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,410,log_needles_sq,0.3153565737347851
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,410,log_interaction,0.27776366468705344
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,411,intercept,0.6979062640704711
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,411,log_length,0.44382704716566684
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,411,log_needles,0.8419236009348704
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,411,log_length_sq,0.03622281890272071
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,411,log_needles_sq,0.22957404200602477
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,411,log_interaction,0.30641256948099926
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,412,intercept,0.7906732799807612
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,412,log_length,0.5502146042723768
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,412,log_needles,0.8842121467607545
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,412,log_length_sq,0.05364421532764061
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,412,log_needles_sq,0.1847329608545327
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,412,log_interaction,0.27785843243507674
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,413,intercept,0.7446036359193677
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,413,log_length,0.5317277572795182
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,413,log_needles,0.7667436009689246
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,413,log_length_sq,-0.017880607379986285
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,413,log_needles_sq,0.1476409204614286
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,413,log_interaction,0.4291684441118377
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,414,intercept,0.6698919237089199
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,414,log_length,0.5239284579815892
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,414,log_needles,0.7591005482223346
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,414,log_length_sq,0.17367504196812186
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,414,log_needles_sq,0.13430174198277217
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,414,log_interaction,0.2951111307209751
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,415,intercept,0.6395245883075811
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,415,log_length,0.6576781146408777
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,415,log_needles,0.7675664704645311
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,415,log_length_sq,-0.05010028488759193
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,415,log_needles_sq,0.22784472833859995
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,415,log_interaction,0.5024557491275109
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,416,intercept,0.632880779585357
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,416,log_length,0.32647185644500026
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,416,log_needles,0.9002628597153702
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,416,log_length_sq,-0.035919122647337855
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,416,log_needles_sq,0.30538024077886133
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,416,log_interaction,0.1447474110069072
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,417,intercept,0.7002468988137762
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,417,log_length,0.3491841944246844
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,417,log_needles,0.9452532939675844
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,417,log_length_sq,-0.10436546654813345
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,417,log_needles_sq,0.2772246092546567
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,417,log_interaction,0.31670805587583456
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,418,intercept,0.7413236559280474
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,418,log_length,0.5666148331432996
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,418,log_needles,0.7898737085338731
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,418,log_length_sq,-0.15003470270885913
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,418,log_needles_sq,0.1917773919582874
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,418,log_interaction,0.4661954690637744
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,419,intercept,0.7354490896251629
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,419,log_length,0.2967848170685691
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,419,log_needles,0.9206641602476774
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,419,log_length_sq,-0.23257691115308024
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,419,log_needles_sq,0.2523073819796344
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,419,log_interaction,0.2889146984585079
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,420,intercept,0.7236304538430972
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,420,log_length,0.4291622788761035
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,420,log_needles,0.8932291272559475
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,420,log_length_sq,-0.09360789734940685
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,420,log_needles_sq,0.2729643768394166
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,420,log_interaction,0.2022084800438574
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,421,intercept,0.5804486128480679
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,421,log_length,0.5314560155039163
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,421,log_needles,0.8522814160722161
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,421,log_length_sq,0.011606509169956305
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,421,log_needles_sq,0.29201407617981
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,421,log_interaction,0.34259668789824654
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,422,intercept,0.6434841690669328
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,422,log_length,0.6092708369354379
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,422,log_needles,0.8578462456124252
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,422,log_length_sq,0.2585988951009772
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,422,log_needles_sq,0.1702189183733103
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,422,log_interaction,0.3059540539803631
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,423,intercept,0.6499083553450808
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,423,log_length,0.3974955833840536
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,423,log_needles,0.9243789723651221
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,423,log_length_sq,0.060394311599893724
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,423,log_needles_sq,0.2474230095242129
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,423,log_interaction,0.18245748013208934
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,424,intercept,0.6416486577486474
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,424,log_length,0.28912111393526124
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,424,log_needles,0.9274006012223963
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,424,log_length_sq,0.08662890567170112
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,424,log_needles_sq,0.25022058141990555
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,424,log_interaction,0.2585838905768573
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,425,intercept,0.7537301786819346
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,425,log_length,0.5350334879593847
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,425,log_needles,0.7956303169934914
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,425,log_length_sq,-0.1338808132099428
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,425,log_needles_sq,0.17864102007977467
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,425,log_interaction,0.45773227033315395
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,426,intercept,0.563794591977716
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,426,log_length,0.39493594196159426
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,426,log_needles,0.8586727849746915
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,426,log_length_sq,0.13248438832711998
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,426,log_needles_sq,0.32167199149622877
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,426,log_interaction,0.11409727246553944
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,427,intercept,0.7807236705827366
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,427,log_length,0.4132796154739077
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,427,log_needles,0.9007751223347967
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,427,log_length_sq,-0.15345751064400645
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,427,log_needles_sq,0.11535588127752894
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,427,log_interaction,0.5117483423438
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,428,intercept,0.6315093279056295
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,428,log_length,0.409014939872221
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,428,log_needles,0.9090757234054254
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,428,log_length_sq,-0.11960621190141424
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,428,log_needles_sq,0.33059748338709405
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,428,log_interaction,0.3516052075351376
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,429,intercept,0.6708932945213179
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,429,log_length,0.4133165393280944
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,429,log_needles,0.825239842901026
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,429,log_length_sq,-0.09285065355833447
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,429,log_needles_sq,0.1561258421990641
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,429,log_interaction,0.5404619741344858
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,430,intercept,0.6103647413830097
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,430,log_length,0.4656856132347892
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,430,log_needles,0.8446683879628571
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,430,log_length_sq,-0.09675066845325815
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,430,log_needles_sq,0.2841704046285503
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,430,log_interaction,0.3692235042377305
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,431,intercept,0.6507005412802264
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,431,log_length,0.5833176681921879
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,431,log_needles,0.7683042131489503
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,431,log_length_sq,0.10849201405511921
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,431,log_needles_sq,0.19146764405307828
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,431,log_interaction,0.34317969152125705
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,432,intercept,0.79028111118648
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,432,log_length,0.5947101441547672
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,432,log_needles,0.733970648947811
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,432,log_length_sq,-0.19352843615399487
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,432,log_needles_sq,0.17463433941997045
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,432,log_interaction,0.49559743924179356
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,433,intercept,0.7549334539413441
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,433,log_length,0.440332366263071
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,433,log_needles,0.865454217139449
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,433,log_length_sq,0.056691674876666306
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,433,log_needles_sq,0.17808652112988604
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,433,log_interaction,0.27947826367928963
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,434,intercept,0.5472083247979366
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,434,log_length,0.4609483866869161
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,434,log_needles,0.8919465133922656
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,434,log_length_sq,0.27908783658173136
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,434,log_needles_sq,0.24783000623368
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,434,log_interaction,0.16487635883850688
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,435,intercept,0.7012124208865329
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,435,log_length,0.31199165076349816
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,435,log_needles,0.8934532028557951
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,435,log_length_sq,0.019753338456770676
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,435,log_needles_sq,0.25220629525906985
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,435,log_interaction,0.23898464623612975
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,436,intercept,0.7915065436731238
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,436,log_length,0.47082292116800917
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,436,log_needles,0.8542199418096559
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,436,log_length_sq,-0.3607473471440199
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,436,log_needles_sq,0.20370068598290958
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,436,log_interaction,0.6150003189715398
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,437,intercept,0.6791012114747931
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,437,log_length,0.5117163340478478
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,437,log_needles,0.7945387244354138
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,437,log_length_sq,-0.11049472576461673
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,437,log_needles_sq,0.23965953709482243
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,437,log_interaction,0.33169667318663426
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,438,intercept,0.6904946362093909
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,438,log_length,0.5879532210027396
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,438,log_needles,0.8074423019307926
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,438,log_length_sq,0.04133301888942697
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,438,log_needles_sq,0.1617533549214556
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,438,log_interaction,0.4325811411096754
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,439,intercept,0.8387370407883952
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,439,log_length,0.5478360852001924
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,439,log_needles,0.720234282311317
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,439,log_length_sq,-0.07183593536319618
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,439,log_needles_sq,0.10313586722045354
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,439,log_interaction,0.2984424002126072
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,440,intercept,0.6725592024507009
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,440,log_length,0.46216169032869925
absolute_error,Qwen3-32B,direct,best,quadratic_surface__sqrt__huber__0.01,440,log_needles,0.9869083775021343
