target,model_label,prompt_mode,spec,label,candidate,estimator,transform,complexity,n,seed_oof_loss,seed_fold_se,seed_fold_losses
exact,Qwen3-1.7B,native_thinking,log_density__identity__logistic__0.3,Log density; ridge=0.3,log_density,logistic,identity,1,150,0.6280704613624014,0.06266296593046891,"[0.5095567608087064, 0.6109443058911831, 0.6082008261926847, 0.5450338200070524, 0.8666165939123809]"
exact,Qwen3-1.7B,native_thinking,log_density__identity__logistic__0.03,Log density; ridge=0.03,log_density,logistic,identity,1,150,0.6286554780096751,0.0636292523126927,"[0.5086206834292364, 0.6106614481772551, 0.6085461993831559, 0.5444252872247191, 0.8710237718340097]"
exact,Qwen3-1.7B,native_thinking,log_density__identity__logistic__0.001,Log density; ridge=0.001,log_density,logistic,identity,1,150,0.6287217498438961,0.0637360601718888,"[0.5085194094537181, 0.6106315994137613, 0.6085852808264, 0.5443597856996442, 0.871512673825957]"
exact,Qwen3-1.7B,native_thinking,log_burden__identity__logistic__0.3,Log burden; ridge=0.3,log_burden,logistic,identity,1,150,0.6370516245548594,0.04281708421045394,"[0.5531161042825334, 0.6982137778162595, 0.5625864740559942, 0.5973324710301149, 0.7740092955893954]"
exact,Qwen3-1.7B,native_thinking,log_burden__identity__logistic__0.03,Log burden; ridge=0.03,log_burden,logistic,identity,1,150,0.6373040037462592,0.04325592994255122,"[0.5525493921756606, 0.6988467378570699, 0.5621090337162017, 0.5971921996033381, 0.7758226553790256]"
exact,Qwen3-1.7B,native_thinking,log_burden__identity__logistic__0.001,Log burden; ridge=0.001,log_burden,logistic,identity,1,150,0.6373326051787638,0.04330405356137141,"[0.5524882914800676, 0.6989168682019921, 0.5620576710488738, 0.5971776318520458, 0.7760225633108393]"
exact,Qwen3-1.7B,native_thinking,log_separable__identity__logistic__0.3,Log T + log N; ridge=0.3,log_separable,logistic,identity,2,150,0.5987476704495296,0.07431301900702164,"[0.45485060547931966, 0.6065093284726869, 0.5413905496916089, 0.5115477889279133, 0.8794400796761194]"
exact,Qwen3-1.7B,native_thinking,log_separable__identity__logistic__0.03,Log T + log N; ridge=0.03,log_separable,logistic,identity,2,150,0.6002273241487944,0.0764868062806272,"[0.4528445807556884, 0.606712843393106, 0.5414346082366545, 0.5105382917348952, 0.8896062966236278]"
exact,Qwen3-1.7B,native_thinking,log_separable__identity__logistic__0.001,Log T + log N; ridge=0.001,log_separable,logistic,identity,2,150,0.6004028950521794,0.07673483906731603,"[0.45262590532704416, 0.6067398459383342, 0.5414447074931606, 0.5104300828218388, 0.8907739336805195]"
exact,Qwen3-1.7B,native_thinking,semi_log_needles__identity__logistic__0.3,Log T + linear N; ridge=0.3,semi_log_needles,logistic,identity,2,150,0.5617966431668022,0.06003026016052986,"[0.4209576372370122, 0.5770007499959736, 0.4826778825477388, 0.5528540152107353, 0.775492930842551]"
exact,Qwen3-1.7B,native_thinking,semi_log_needles__identity__logistic__0.03,Log T + linear N; ridge=0.03,semi_log_needles,logistic,identity,2,150,0.5626784473368643,0.06085644587272193,"[0.41983033686510407, 0.5766475556878461, 0.4826079969438292, 0.5548406463480041, 0.779465700839538]"
exact,Qwen3-1.7B,native_thinking,semi_log_needles__identity__logistic__0.001,Log T + linear N; ridge=0.001,semi_log_needles,logistic,identity,2,150,0.5627804022174346,0.06094911115765695,"[0.41970782664089384, 0.576609042636622, 0.48260298955060077, 0.5550681650392545, 0.7799139872198014]"
exact,Qwen3-1.7B,native_thinking,quadratic_log_needles__identity__logistic__0.3,Log T + curved log N; ridge=0.3,quadratic_log_needles,logistic,identity,3,150,0.5508437281578654,0.05541698103979112,"[0.42299983662867346, 0.5419827843749003, 0.4686360770294058, 0.5758049343600933, 0.7447950083962542]"
exact,Qwen3-1.7B,native_thinking,quadratic_log_needles__identity__logistic__0.03,Log T + curved log N; ridge=0.03,quadratic_log_needles,logistic,identity,3,150,0.5534409789507327,0.05700056828690525,"[0.4210416510757422, 0.5401299062594108, 0.4680191903222182, 0.5875619920233272, 0.7504521550729653]"
exact,Qwen3-1.7B,native_thinking,quadratic_log_needles__identity__logistic__0.001,Log T + curved log N; ridge=0.001,quadratic_log_needles,logistic,identity,3,150,0.553779609256818,0.05719271161475373,"[0.42082971461424384, 0.5399217168768836, 0.46795992481793863, 0.5890698265072773, 0.7511168634677471]"
exact,Qwen3-1.7B,native_thinking,piecewise_log_needles__identity__logistic__0.3,Log T + piecewise log N; ridge=0.3,piecewise_log_needles,logistic,identity,3,150,0.548064457630836,0.058140765381503666,"[0.41783275925541635, 0.5540173843300243, 0.48082312508064473, 0.5260326012351566, 0.7616164182529377]"
exact,Qwen3-1.7B,native_thinking,piecewise_log_needles__identity__logistic__0.03,Log T + piecewise log N; ridge=0.03,piecewise_log_needles,logistic,identity,3,150,0.5486200568171453,0.056824023989475066,"[0.4157448245131189, 0.5514840357405607, 0.4763295897421166, 0.546750386002788, 0.7527914480871422]"
exact,Qwen3-1.7B,native_thinking,piecewise_log_needles__identity__logistic__0.001,Log T + piecewise log N; ridge=0.001,piecewise_log_needles,logistic,identity,3,150,0.5490521665848873,0.05667664221799158,"[0.41562267337080844, 0.551307426297687, 0.4758848449196451, 0.5507114347207593, 0.751734453615537]"
exact,Qwen3-1.7B,native_thinking,log_interaction__identity__logistic__0.3,Log T x log N; ridge=0.3,log_interaction,logistic,identity,3,150,0.6061679223745701,0.07547453087740259,"[0.454855577611683, 0.6093921438043524, 0.5650756180079373, 0.5117619982330487, 0.8897542742158289]"
exact,Qwen3-1.7B,native_thinking,log_interaction__identity__logistic__0.03,Log T x log N; ridge=0.03,log_interaction,logistic,identity,3,150,0.6085174130887869,0.07810304640742137,"[0.4528625147291916, 0.6099333376582389, 0.5664791023193417, 0.5107713199407246, 0.9025407907964377]"
exact,Qwen3-1.7B,native_thinking,log_interaction__identity__logistic__0.001,Log T x log N; ridge=0.001,log_interaction,logistic,identity,3,150,0.6088014949964611,0.07841060069846131,"[0.45264524107448795, 0.6100002531002248, 0.566648576624151, 0.5106651832615308, 0.904048220921911]"
exact,Qwen3-1.7B,native_thinking,quadratic_surface__identity__logistic__0.3,Quadratic log surface; ridge=0.3,quadratic_surface,logistic,identity,5,150,0.565082367296778,0.05185879303873629,"[0.4271936943752816, 0.5479125581827925, 0.5252148417342899, 0.579205386604193, 0.7458853555873323]"
exact,Qwen3-1.7B,native_thinking,quadratic_surface__identity__logistic__0.03,Quadratic log surface; ridge=0.03,quadratic_surface,logistic,identity,5,150,0.5697922602194977,0.053006327427899,"[0.4263202338559649, 0.5475044132027161, 0.5316147472473864, 0.591574629120601, 0.7519472776708201]"
exact,Qwen3-1.7B,native_thinking,quadratic_surface__identity__logistic__0.001,Quadratic log surface; ridge=0.001,quadratic_surface,logistic,identity,5,150,0.5704025871973489,0.05314211496413525,"[0.4262534948879587, 0.547488615674108, 0.5324441157488312, 0.5931640092813275, 0.7526627003945194]"
exact,Qwen3-1.7B,native_thinking,length_factor_log_n__identity__logistic__0.3,T-level intercepts + log N; ridge=0.3,length_factor_log_n,logistic,identity,3,150,0.6035639335710901,0.0728742057808549,"[0.4595531080075048, 0.6086026719092639, 0.5562955859474764, 0.515202135182991, 0.8781661668082142]"
exact,Qwen3-1.7B,native_thinking,length_factor_log_n__identity__logistic__0.03,T-level intercepts + log N; ridge=0.03,length_factor_log_n,logistic,identity,3,150,0.6058022384326087,0.074858826868574,"[0.4581669018023193, 0.6092585965760265, 0.5588596048634308, 0.5145457620355773, 0.88818032688569]"
exact,Qwen3-1.7B,native_thinking,length_factor_log_n__identity__logistic__0.001,T-level intercepts + log N; ridge=0.001,length_factor_log_n,logistic,identity,3,150,0.6060730143157795,0.07508352667727862,"[0.45802523028789643, 0.609344164724547, 0.5591858751314184, 0.5144802917918709, 0.8893295096431654]"
exact,Qwen3-1.7B,native_thinking,length_factor_curved_n__identity__logistic__0.3,T-level intercepts + curved log N; ridge=0.3,length_factor_curved_n,logistic,identity,4,150,0.5561170742827217,0.05356740823179795,"[0.42821770524016073, 0.5443018468129632, 0.484316983285162, 0.5801217064363459, 0.7436271296389769]"
exact,Qwen3-1.7B,native_thinking,length_factor_curved_n__identity__logistic__0.03,T-level intercepts + curved log N; ridge=0.03,length_factor_curved_n,logistic,identity,4,150,0.5596577767148517,0.05481306634064193,"[0.4271410730120934, 0.5430397062829257, 0.48676887471565655, 0.5922714024568347, 0.7490678271067482]"
exact,Qwen3-1.7B,native_thinking,length_factor_curved_n__identity__logistic__0.001,T-level intercepts + curved log N; ridge=0.001,length_factor_curved_n,logistic,identity,4,150,0.5601183855148343,0.05496167439926489,"[0.42704234328725943, 0.5429101982676954, 0.4871057546519248, 0.5938284741940912, 0.7497051571732004]"
exact,Qwen3-1.7B,native_thinking,length_specific_log_n__identity__logistic__0.3,T-specific log-N slopes; ridge=0.3,length_specific_log_n,logistic,identity,5,150,0.6166985743624864,0.07895184742287038,"[0.45668730778153516, 0.6085830173759728, 0.5984194728731377, 0.5082946092665661, 0.9115084645152204]"
exact,Qwen3-1.7B,native_thinking,length_specific_log_n__identity__logistic__0.03,T-specific log-N slopes; ridge=0.03,length_specific_log_n,logistic,identity,5,150,0.6221521974171811,0.08239109279454104,"[0.4555642833743153, 0.6092987324055146, 0.6066159718588261, 0.5091658333562786, 0.9301161660909713]"
exact,Qwen3-1.7B,native_thinking,length_specific_log_n__identity__logistic__0.001,T-specific log-N slopes; ridge=0.001,length_specific_log_n,logistic,identity,5,150,0.6228887329515531,0.08285038500199567,"[0.45544960288411057, 0.6093876244089127, 0.6076850112462712, 0.5093027296168019, 0.9326186966016693]"
exact,Qwen3-1.7B,native_thinking,length_specific_piecewise_n__identity__logistic__0.3,T-specific piecewise N; ridge=0.3,length_specific_piecewise_n,logistic,identity,6,150,0.5679032994211999,0.058491635191288555,"[0.4205282591404627, 0.5566572671496501, 0.557306720716843, 0.5257249849706305, 0.7792992651284133]"
exact,Qwen3-1.7B,native_thinking,length_specific_piecewise_n__identity__logistic__0.03,T-specific piecewise N; ridge=0.03,length_specific_piecewise_n,logistic,identity,6,150,0.5738626077210655,0.05626466470382226,"[0.42035228328633534, 0.5547342329612432, 0.5788348082270187, 0.5452187809864057, 0.7701729331443248]"
exact,Qwen3-1.7B,native_thinking,length_specific_piecewise_n__identity__logistic__0.001,T-specific piecewise N; ridge=0.001,length_specific_piecewise_n,logistic,identity,6,150,0.5752213916791824,0.055961580147033015,"[0.42061459588759387, 0.5546898051731287, 0.5829268788127139, 0.5488630919797303, 0.7690125865427451]"
bias,Qwen3-1.7B,native_thinking,constant__asinh__ridge__0.001,Constant; asinh + ridge,constant,ridge,asinh,0,148,1.6326149968844124,0.15850206818558052,"[1.2840491756480439, 2.130916767500539, 1.8254620504037844, 1.3278427004411801, 1.581480961887403]"
bias,Qwen3-1.7B,native_thinking,constant__asinh__huber__0.01,Constant; asinh + Huber,constant,huber,asinh,0,148,1.4729731791466165,0.22014453888507637,"[1.0344830695021465, 2.1666666249911968, 1.6666668708276284, 0.9666671488008395, 1.5172414537774845]"
bias,Qwen3-1.7B,native_thinking,constant__identity__huber__0.01,Constant; raw bias + Huber,constant,huber,identity,0,148,1.472973179146617,0.22014453888507618,"[1.0344830695021485, 2.1666666249911968, 1.6666668708276284, 0.9666671488008395, 1.5172414537774845]"
bias,Qwen3-1.7B,native_thinking,log_needles_only__asinh__ridge__0.001,Log N only; asinh + ridge,log_needles_only,ridge,asinh,1,148,1.1816535438085414,0.12996902521187653,"[0.8669095813568719, 1.552037833962114, 1.4107160311746807, 1.0737318019102855, 0.9879233314793945]"
bias,Qwen3-1.7B,native_thinking,log_needles_only__asinh__huber__0.01,Log N only; asinh + Huber,log_needles_only,huber,asinh,1,148,1.165989233092552,0.12003166221036778,"[0.8660797876725137, 1.4989856863475959, 1.3712364539915487, 1.117984241499297, 0.9587552137945371]"
bias,Qwen3-1.7B,native_thinking,log_needles_only__identity__huber__0.01,Log N only; raw bias + Huber,log_needles_only,huber,identity,1,148,1.269950078417941,0.11584040081098664,"[1.02922571450987, 1.4854987017144847, 1.5390578295558366, 1.3082366647810348, 0.9696989656389086]"
bias,Qwen3-1.7B,native_thinking,linear_needles_only__asinh__ridge__0.001,Linear N only; asinh + ridge,linear_needles_only,ridge,asinh,1,148,1.1138134984280348,0.07821740726286927,"[1.0044714659745861, 1.399018372067564, 1.0753141610537154, 0.9494973397837103, 1.1379251402391883]"
bias,Qwen3-1.7B,native_thinking,linear_needles_only__asinh__huber__0.01,Linear N only; asinh + Huber,linear_needles_only,huber,asinh,1,148,1.1245660188536688,0.0733820027915744,"[1.1481247455012287, 1.2836489779580031, 0.9347198139769441, 0.9800059260692235, 1.2823762631269744]"
bias,Qwen3-1.7B,native_thinking,linear_needles_only__identity__huber__0.01,Linear N only; raw bias + Huber,linear_needles_only,huber,identity,1,148,1.134741552984907,0.043516569628130955,"[1.1811073706866166, 1.261635431734942, 1.1456191083383507, 1.0734677995616042, 1.0092402035450845]"
bias,Qwen3-1.7B,native_thinking,log_length_only__asinh__ridge__0.001,Log T only; asinh + ridge,log_length_only,ridge,asinh,1,148,1.6256385636369255,0.16088381991903256,"[1.271237830292267, 2.1046721994993245, 1.8653164330903507, 1.3067580411915098, 1.5664210388397835]"
bias,Qwen3-1.7B,native_thinking,log_length_only__asinh__huber__0.01,Log T only; asinh + Huber,log_length_only,huber,asinh,1,148,1.5027436583162146,0.22849455132176424,"[1.0344830500572535, 2.1666665941604224, 1.8135346676387512, 0.9666671185909849, 1.5172414333598168]"
bias,Qwen3-1.7B,native_thinking,log_length_only__identity__huber__0.01,Log T only; raw bias + Huber,log_length_only,huber,identity,1,148,1.5058058926335407,0.22954949695830504,"[1.0344830500572535, 2.1666665941604224, 1.8286416902708933, 0.9666671185909849, 1.5172414333598168]"
bias,Qwen3-1.7B,native_thinking,log_density__asinh__ridge__0.001,Log density; asinh + ridge,log_density,ridge,asinh,1,148,1.2824651768904676,0.13119667270930227,"[1.0268780264433806, 1.6006152240216758, 1.5985990809098471, 1.0944335457286096, 1.07641199631473]"
bias,Qwen3-1.7B,native_thinking,log_density__asinh__huber__0.01,Log density; asinh + Huber,log_density,huber,asinh,1,148,1.283272814787794,0.13215732014833403,"[1.0234873330649679, 1.61342844468782, 1.5911631938417783, 1.1014162706268509, 1.0711381605177923]"
bias,Qwen3-1.7B,native_thinking,log_density__identity__huber__0.01,Log density; raw bias + Huber,log_density,huber,identity,1,148,1.3650952343981828,0.12203823242085401,"[1.1333805983683656, 1.5640640188636477, 1.7192489953920107, 1.3008582438928094, 1.0910661928894638]"
bias,Qwen3-1.7B,native_thinking,log_burden__asinh__ridge__0.001,Log burden; asinh + ridge,log_burden,ridge,asinh,1,148,1.3989311871083405,0.15361020749573753,"[1.0295808895848244, 1.9108293044233808, 1.545856557775152, 1.1945504808081062, 1.2981682622025958]"
bias,Qwen3-1.7B,native_thinking,log_burden__asinh__huber__0.01,Log burden; asinh + Huber,log_burden,huber,asinh,1,148,1.4020036834538083,0.1526641962746237,"[1.0317549193661986, 1.9114308855541415, 1.544692732687415, 1.2034487818078732, 1.3030510513124474]"
bias,Qwen3-1.7B,native_thinking,log_burden__identity__huber__0.01,Log burden; raw bias + Huber,log_burden,huber,identity,1,148,1.4699826899569033,0.13621469742098016,"[1.1346052493198657, 1.9214918288296174, 1.6059472975222573, 1.3491787581304573, 1.3225982534095047]"
bias,Qwen3-1.7B,native_thinking,log_separable__asinh__ridge__0.001,Log T + log N; asinh + ridge,log_separable,ridge,asinh,2,148,1.1772537642116672,0.12862833635033727,"[0.8985235410397157, 1.522244336391483, 1.4420392709420469, 1.0466921811844774, 0.9602448537115458]"
bias,Qwen3-1.7B,native_thinking,log_separable__asinh__huber__0.01,Log T + log N; asinh + Huber,log_separable,huber,asinh,2,148,1.1566433290344609,0.11863062699252826,"[0.8942696622496016, 1.4684415586134352, 1.3952609340349889, 1.0824284738752006, 0.9263952929707933]"
bias,Qwen3-1.7B,native_thinking,log_separable__identity__huber__0.01,Log T + log N; raw bias + Huber,log_separable,huber,identity,2,148,1.2614749941372272,0.11493044664126958,"[1.0509105179723948, 1.4486271250084826, 1.5472187692971846, 1.3004187048513207, 0.9425502116000191]"
bias,Qwen3-1.7B,native_thinking,semi_log_needles__asinh__ridge__0.001,Log T + linear N; asinh + ridge,semi_log_needles,ridge,asinh,2,148,1.1067694535103711,0.07827389102436055,"[1.0112512024266354, 1.3761383487964904, 1.1111191199921882, 0.9057193124110968, 1.1271134763161805]"
bias,Qwen3-1.7B,native_thinking,semi_log_needles__asinh__huber__0.01,Log T + linear N; asinh + Huber,semi_log_needles,huber,asinh,2,148,1.106827986370295,0.07028525474326246,"[1.111671735989818, 1.2598213534313984, 0.9725511990312704, 0.9287066347526388, 1.2668857249186107]"
bias,Qwen3-1.7B,native_thinking,semi_log_needles__identity__huber__0.01,Log T + linear N; raw bias + Huber,semi_log_needles,huber,identity,2,148,1.1318562987080736,0.046343784062205955,"[1.177647576825769, 1.2184891546220054, 1.214962792102393, 1.0578300399507186, 0.987051478641175]"
